Entity,Code,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Asia Pacific (BP),,1968,45.736416,45.173916,0,0.04619744,7.7585726,0,1.2135551,0.071342744
Asia Pacific (BP),,1969,46.76522,44.621418,0,0.07038478,7.070377,0,1.4085883,0.06400939
Asia Pacific (BP),,1970,47.721657,43.844013,0,0.20177053,6.4520755,0,1.7184933,0.06199022
Asia Pacific (BP),,1971,48.446552,42.835255,0,0.28241765,6.500141,0,1.879737,0.055899046
Asia Pacific (BP),,1972,49.285038,41.991554,0,0.31309474,6.3095226,0,2.0470495,0.053740006
Asia Pacific (BP),,1973,51.900494,39.842983,0,0.32926342,5.5289207,0,2.347004,0.051336072
Asia Pacific (BP),,1974,50.444805,39.927307,0,0.58932835,6.075189,0,2.8844318,0.07893448
Asia Pacific (BP),,1975,48.348007,41.424774,0,0.7190223,6.247506,0,3.1802099,0.080480605
Asia Pacific (BP),,1976,49.071613,40.44619,0,0.91632986,5.979161,0,3.5115857,0.075122915
Asia Pacific (BP),,1977,48.77093,40.775524,0,0.790821,5.5018015,0,4.089242,0.07168042
Asia Pacific (BP),,1978,48.47281,40.036293,0,1.4526253,5.376815,0,4.5880036,0.07345072
Asia Pacific (BP),,1979,47.489517,40.127293,0,1.7119052,5.572282,0,5.012196,0.08681075
Asia Pacific (BP),,1980,44.451946,42.17611,0,2.002761,5.896049,0,5.3566704,0.11646081
Asia Pacific (BP),,1981,42.866333,43.251114,0,2.1365266,6.201539,0,5.38886,0.15562688
Asia Pacific (BP),,1982,41.29232,44.33424,0,2.4741306,5.990903,0,5.55149,0.35692498
Asia Pacific (BP),,1983,39.856285,44.96907,0,2.8355014,6.078779,0,5.8737426,0.3866178
Asia Pacific (BP),,1984,38.693466,45.63281,0,3.1849127,5.6779737,0,6.4166875,0.3941546
Asia Pacific (BP),,1985,36.568882,46.954376,0,3.643645,5.788273,0,6.6492953,0.39552873
Asia Pacific (BP),,1986,36.335873,46.8273,0,3.769496,5.699648,0,6.9701343,0.3975407
Asia Pacific (BP),,1987,35.504597,47.52524,0,4.2078114,5.3751607,0,7.0050383,0.38214588
Asia Pacific (BP),,1988,35.9571,47.460884,0,3.6899374,5.5443087,0,6.962098,0.3856635
Asia Pacific (BP),,1989,36.238407,47.08984,0,3.7082095,5.6459103,0,6.9171734,0.40046492
Asia Pacific (BP),,1990,36.890705,46.191402,0.0000559153,3.849933,5.578811,0.0004516355,7.1666293,0.32201138
Asia Pacific (BP),,1991,36.76395,45.986973,0.00012627768,3.9254117,5.4857078,0.0016302596,7.5219855,0.3142139
Asia Pacific (BP),,1992,37.556744,45.478146,0.00035249308,3.8527083,5.1280756,0.0028157865,7.678686,0.30246764
Asia Pacific (BP),,1993,37.19608,45.47305,0.00052286196,4.0561495,5.341288,0.0037830097,7.6425776,0.2865494
Asia Pacific (BP),,1994,37.29618,45.282936,0.00061447057,4.1082726,5.101002,0.006715308,7.8924417,0.31184357
Asia Pacific (BP),,1995,38.11073,44.071297,0.0007730689,4.3065543,5.2890987,0.0122710755,7.8597984,0.34947768
Asia Pacific (BP),,1996,38.261154,43.925137,0.0010254786,4.3235135,4.9456854,0.010355071,8.194679,0.33845022
Asia Pacific (BP),,1997,38.924843,42.810516,0.0014900826,4.468653,4.823456,0.012304055,8.592246,0.36649403
Asia Pacific (BP),,1998,38.139378,42.84307,0.002060296,4.661016,5.144416,0.015123851,8.803401,0.39153424
Asia Pacific (BP),,1999,38.35798,42.573498,0.0028027475,4.5666056,4.8977237,0.020102724,9.167598,0.41368967
Asia Pacific (BP),,2000,38.03562,42.55093,0.0040397956,4.5239406,4.918198,0.024173157,9.511187,0.43190876
Asia Pacific (BP),,2001,37.103172,43.084747,0.0055178874,4.4082346,5.172916,0.03189559,9.770863,0.42265072
Asia Pacific (BP),,2002,36.287655,44.22757,0.0071229604,4.281005,4.9734497,0.034940023,9.738161,0.41777158
Asia Pacific (BP),,2003,34.89084,46.684093,0.008801314,3.4947765,4.684971,0.042099196,9.752039,0.40478542
Asia Pacific (BP),,2004,33.666195,47.801693,0.010437654,3.6279585,4.9853716,0.06550656,9.406693,0.3969276
Asia Pacific (BP),,2005,31.374905,50.42186,0.0121816145,3.4902956,4.7867985,0.079033725,9.370111,0.42016277
Asia Pacific (BP),,2006,30.272606,51.27879,0.014139537,3.3632836,4.947669,0.114603296,9.528134,0.4252619
Asia Pacific (BP),,2007,29.430517,52.307068,0.015869422,3.0184233,4.9205236,0.14206046,9.661722,0.44273013
Asia Pacific (BP),,2008,28.578812,52.2572,0.018573763,2.8306284,5.5648637,0.20122673,9.992676,0.47750595
Asia Pacific (BP),,2009,28.152096,52.7906,0.02375475,2.8783617,5.2472343,0.2972872,10.003328,0.5161133
Asia Pacific (BP),,2010,28.212389,51.816082,0.03409765,2.8304877,5.554147,0.41230488,10.48691,0.5538521
Asia Pacific (BP),,2011,27.503487,52.898643,0.058170594,2.2172105,5.3458786,0.5430555,10.750695,0.5778963
Asia Pacific (BP),,2012,27.803755,52.286236,0.08074573,1.513632,5.8048253,0.6795116,11.105039,0.606309
Asia Pacific (BP),,2013,27.448437,52.00414,0.14410746,1.4694186,6.0961986,0.8387299,11.196468,0.65197915
Asia Pacific (BP),,2014,27.104368,51.50879,0.27100244,1.5337378,6.5566206,0.9221978,11.208818,0.7255824
Asia Pacific (BP),,2015,27.830904,50.327484,0.40203193,1.6934338,6.587581,1.0218801,11.173873,0.8219244
Asia Pacific (BP),,2016,28.26811,49.204227,0.5800181,1.8356866,6.6617503,1.2728126,11.195348,0.8052851
Asia Pacific (BP),,2017,28.209686,48.452183,0.86708546,1.8652443,6.5918164,1.5246614,11.423685,0.9026682
Asia Pacific (BP),,2018,27.809364,47.713108,1.1667352,2.0019317,6.509097,1.7414103,11.829497,1.0306299
Asia Pacific (BP),,2019,27.547255,47.052574,1.427039,2.2699633,6.549279,1.8707957,11.9354,1.11477
Asia Pacific (BP),,2020,26.332832,47.020657,1.7189497,2.315021,6.8614163,2.118334,12.158106,1.2272441
Asia Pacific (BP),,2021,25.929913,46.843254,2.0105531,2.3698964,6.401993,2.6939967,12.133784,1.3571913
Australia,AUS,1965,46.979366,47.45109,0,0,5.340691,0,0.0069229137,0.22193077
Australia,AUS,1966,47.9818,46.937496,0,0,4.86867,0,0.008809655,0.20322418
Australia,AUS,1967,49.543694,45.49845,0,0,4.753871,0,0.008307035,0.19567804
Australia,AUS,1968,50.88463,44.189198,0,0,4.686035,0,0.06070935,0.17943251
Australia,AUS,1969,50.236206,43.88694,0,0,4.9152875,0,0.7898692,0.17170002
Australia,AUS,1970,50.9024,40.640907,0,0,5.275307,0,3.035244,0.14614329
Australia,AUS,1971,51.025497,38.83876,0,0,5.6825237,0,4.3130183,0.14020358
Australia,AUS,1972,49.678303,38.80091,0,0,5.4565244,0,5.921508,0.14276065
Australia,AUS,1973,49.58393,37.795456,0,0,5.42747,0,7.0319543,0.1611945
Australia,AUS,1974,49.40787,37.09356,0,0,5.7627435,0,7.5434628,0.19236599
Australia,AUS,1975,48.08736,37.649067,0,0,6.0813723,0,7.9665637,0.21563578
Australia,AUS,1976,47.500614,37.617954,0,0,5.587167,0,9.088011,0.20625433
Australia,AUS,1977,47.406574,37.42905,0,0,5.095537,0,9.8946,0.17423797
Australia,AUS,1978,46.95968,37.210716,0,0,5.349326,0,10.32091,0.15937
Australia,AUS,1979,45.871716,37.50682,0,0,5.0072346,0,11.455624,0.15860634
Australia,AUS,1980,43.561615,38.467876,0,0,4.7166986,0,13.108235,0.14557335
Australia,AUS,1981,42.25005,38.836708,0,0,4.7800097,0,13.982892,0.15034504
Australia,AUS,1982,41.986233,39.613228,0,0,4.442979,0,13.763756,0.19380394
Australia,AUS,1983,38.98991,40.996403,0,0,4.3668876,0,15.479199,0.1675934
Australia,AUS,1984,38.828148,41.75204,0,0,4.5533056,0,14.701351,0.16514888
Australia,AUS,1985,37.922997,41.949806,0,0,4.697283,0,15.26404,0.16587229
Australia,AUS,1986,36.668365,42.181698,0,0,4.634474,0,16.351376,0.164086
Australia,AUS,1987,36.54761,42.701794,0,0,4.3700223,0,16.21771,0.1628708
Australia,AUS,1988,36.53255,42.946037,0,0,4.3994775,0,15.879734,0.24220248
Australia,AUS,1989,36.214016,42.87771,0,0,4.1644716,0,16.488321,0.25548136
Australia,AUS,1990,36.288773,43.012745,0,0,4.224702,0,16.239092,0.23468922
Australia,AUS,1991,35.36709,44.207676,0.0015713469,0,4.5144806,0,15.685175,0.22401032
Australia,AUS,1992,35.554703,43.75009,0.0034331074,0,4.5230637,0,15.963486,0.20521984
Australia,AUS,1993,35.904495,43.12548,0.004057215,0,4.5538177,0.0005560368,16.210596,0.20099808
Australia,AUS,1994,35.784832,42.358955,0.004654296,0,4.3199315,0.0014699682,17.329031,0.20112514
Australia,AUS,1995,37.05951,41.944653,0.0054180315,0,4.0042224,0.001792815,16.756119,0.22829138
Australia,AUS,1996,36.9499,42.415848,0.0063712257,0,3.9741788,0.0017417559,16.39766,0.2542991
Australia,AUS,1997,36.643574,43.49491,0.0074453754,0,3.87512,0.0018209878,15.715676,0.26145232
Australia,AUS,1998,35.782658,44.376934,0.008446305,0,3.748164,0.004270603,15.802646,0.2768746
Australia,AUS,1999,35.160515,45.280323,0.009253798,0,3.710974,0.009800811,15.550234,0.27890477
Australia,AUS,2000,34.934174,45.329067,0.010590934,0,3.7303896,0.030356925,15.747887,0.21754035
Australia,AUS,2001,34.74916,44.526215,0.012093879,0,3.6010303,0.06409872,16.853859,0.19353895
Australia,AUS,2002,34.430893,44.633823,0.0126825925,0,3.5013092,0.11606856,17.00384,0.30138993
Australia,AUS,2003,33.821198,45.266983,0.013468503,0,3.454619,0.1500396,16.896852,0.3968417
Australia,AUS,2004,33.557457,45.706425,0.014967943,0,3.218602,0.16311887,16.699562,0.63987166
Australia,AUS,2005,33.94206,45.252754,0.017064556,0,3.1399786,0.26374426,16.491636,0.8761512
Australia,AUS,2006,33.561943,44.566353,0.01886183,0,2.8911996,0.41826838,17.638287,0.8534667
Australia,AUS,2007,33.613155,43.142788,0.021354998,0,2.4497604,0.5354425,19.267328,0.90603715
Australia,AUS,2008,33.472656,44.21697,0.02553688,0,2.1675441,0.6344687,18.629047,0.7702624
Australia,AUS,2009,33.396877,43.38138,0.053695828,0,2.338825,0.8209998,19.301474,0.5893022
Australia,AUS,2010,34.41765,40.255753,0.17984296,0,2.5286407,0.91701394,21.013794,0.5165338
Australia,AUS,2011,35.164444,38.057117,0.36254582,0,3.470572,1.1405437,21.079456,0.52813494
Australia,AUS,2012,36.625233,36.17179,0.43144733,0,3.0473204,1.3818121,21.502764,0.6451073
Australia,AUS,2013,37.23696,33.900337,0.67549014,0,3.3514664,1.6256077,22.336828,0.68510455
Australia,AUS,2014,36.81586,33.39039,0.8583198,0,2.5104816,1.694627,23.813932,0.7242776
Australia,AUS,2015,35.670967,33.78498,1.0430601,0,2.3715727,1.992169,24.254036,0.73400575
Australia,AUS,2016,35.60033,33.628864,1.240174,0,2.938738,2.1736546,23.581633,0.7210404
Australia,AUS,2017,37.46742,32.589878,1.4830128,0,2.2450383,2.196989,23.19258,0.7104717
Australia,AUS,2018,37.632416,31.388489,2.0125694,0,2.8250666,2.6538167,22.679033,0.7065034
Australia,AUS,2019,35.987343,28.970709,2.8727212,0,2.201334,3.0571554,26.161226,0.65933865
Australia,AUS,2020,32.76663,29.400543,3.9293382,0,2.3766096,3.7256799,27.04302,0.6831581
Australia,AUS,2021,33.75621,28.508463,5.1371794,,2.6343446,4.4129024,24.801794,0.67184496
Austria,AUT,1965,34.458084,31.195482,0,0,25.096407,0,9.25003,0
Austria,AUT,1966,36.197575,28.472242,0,0,25.840193,0,9.489992,0
Austria,AUT,1967,38.20462,26.676968,0,0,26.118929,0,8.999486,0
Austria,AUT,1968,41.29267,24.632792,0,0,25.099165,0,8.975368,0
Austria,AUT,1969,43.809998,23.402523,0,0,22.27537,0,10.512109,0
Austria,AUT,1970,42.118423,21.976917,0,0,24.770256,0,11.134405,0
Austria,AUT,1971,47.25979,20.243708,0,0,19.652302,0,12.844207,0
Austria,AUT,1972,49.316334,17.74229,0,0,19.524147,0,13.417225,0
Austria,AUT,1973,49.70614,16.400732,0,0,20.177391,0,13.715741,0
Austria,AUT,1974,44.25598,17.218832,0,0,23.734528,0,14.790659,0
Austria,AUT,1975,45.028694,15.0644045,0,0,25.034246,0,14.872655,0
Austria,AUT,1976,47.23764,15.490193,0,0,20.90532,0,16.36684,0
Austria,AUT,1977,45.12606,12.9631605,0,0,25.271305,0,16.63948,0
Austria,AUT,1978,46.539917,12.624426,0,0,24.244625,0,16.591034,0
Austria,AUT,1979,45.748264,12.937271,0,0,25.784454,0,15.530012,0
Austria,AUT,1980,44.842377,13.349398,0,0,26.826015,0,14.982205,0
Austria,AUT,1981,41.93337,14.076136,0,0,29.280653,0,14.709835,0
Austria,AUT,1982,41.119114,13.840877,0,0,30.31977,0,14.720239,0
Austria,AUT,1983,39.960636,14.860749,0,0,30.117788,0,15.060827,0
Austria,AUT,1984,39.26413,17.106474,0,0,26.689833,0,16.939566,0
Austria,AUT,1985,37.043648,16.090593,0,0,28.815756,0,17.096468,0.9535273
Austria,AUT,1986,38.93958,14.3165455,0,0,28.87882,0,16.566225,1.2988359
Austria,AUT,1987,37.979977,13.454157,0,0,31.328127,0,16.372055,0.8656841
Austria,AUT,1988,38.275726,13.074931,0,0,31.717836,0,15.916077,1.0154291
Austria,AUT,1989,37.532307,13.060859,0,0,31.34335,0,16.998253,1.0652285
Austria,AUT,1990,38.398586,14.2139435,0,0,27.798548,0,18.478779,1.0881255
Austria,AUT,1991,39.516132,14.216288,0,0,26.450676,0,18.680397,1.1132152
Austria,AUT,1992,39.086178,11.238517,0,0,29.784664,0,18.638037,1.2263921
Austria,AUT,1993,38.725887,9.927945,0.0008361936,0,30.823719,0,19.25808,1.233922
Austria,AUT,1994,38.642235,10.130726,0.00084134325,0,30.170261,0,19.930738,1.1041933
Austria,AUT,1995,36.744007,10.990535,0.00080223364,0,29.863268,0.00080223364,20.74953,1.6152948
Austria,AUT,1996,37.9686,11.023054,0.00080120005,0,27.530748,0.0040211175,22.057127,1.380618
Austria,AUT,1997,37.767853,11.450071,0.0015766482,0,28.44973,0.015759302,20.818611,1.4557847
Austria,AUT,1998,38.600388,9.921764,0.0015517782,0,28.821526,0.034899127,21.036158,1.5428226
Austria,AUT,1999,37.09639,9.634953,0.0015173523,0,30.863422,0.03867489,21.01066,1.3073171
Austria,AUT,2000,36.213703,10.85241,0.0022638105,0,31.604445,0.05061469,19.979622,1.2463652
Austria,AUT,2001,37.91248,10.824976,0.003624952,0,29.318848,0.124651626,20.446037,1.3133694
Austria,AUT,2002,38.624905,10.980037,0.0064722486,0,28.919693,0.14593922,20.069944,1.1951505
Austria,AUT,2003,41.422268,11.589825,0.010603667,0,23.480003,0.25872895,21.847383,1.3317547
Austria,AUT,2004,39.564507,11.146114,0.012412875,0,25.351429,0.6371944,21.655602,1.5732691
Austria,AUT,2005,38.720448,10.922327,0.014155443,0,24.982868,0.8965896,22.409367,1.8318508
Austria,AUT,2006,39.10081,11.027917,0.015140214,0,24.114162,1.1854117,21.280058,2.4691405
Austria,AUT,2007,37.555954,10.893361,0.016642988,0,25.442991,1.3988084,20.570076,3.1617374
Austria,AUT,2008,36.495945,10.556534,0.020161616,0,25.656956,1.3462934,21.602045,3.1767893
Austria,AUT,2009,35.756786,8.208662,0.03358211,0,28.07734,1.3415456,21.71204,3.3701565
Austria,AUT,2010,36.164577,9.346144,0.058682047,0,25.348106,1.3637029,22.883638,3.4195397
Austria,AUT,2011,36.04252,10.250227,0.12207817,0,24.011099,1.3579149,22.98646,3.7103672
Austria,AUT,2012,34.201244,9.044366,0.22344941,0,29.031807,1.6301234,20.825043,3.6160946
Austria,AUT,2013,35.533154,9.262367,0.41479012,0,27.841606,2.0894308,19.937805,3.6557014
Austria,AUT,2014,35.49816,8.838157,0.53879297,0,28.13693,2.638756,19.023388,3.6879432
Austria,AUT,2015,35.33719,9.540867,0.6384205,0,25.314009,3.2975998,20.157858,3.7653944
Austria,AUT,2016,35.365128,8.562512,0.71822053,0,26.193264,3.4303956,20.420507,3.7472494
Austria,AUT,2017,35.042107,8.737505,0.8086372,0,24.402254,4.18762,21.717512,3.770931
Austria,AUT,2018,36.23181,7.898803,0.943997,0,24.417084,3.912159,21.30046,3.8692813
Austria,AUT,2019,35.689907,7.9139023,1.0477524,0,25.13112,4.5860214,20.78481,3.4799814
Austria,AUT,2020,33.19936,7.2382474,1.3402594,0,27.552656,4.455559,21.301722,3.6689892
Austria,AUT,2021,33.056488,7.5762205,1.3500032,,27.224585,4.2896366,21.885496,3.4044569
Azerbaijan,AZE,1985,41.364265,0.45539805,,0,1.6519357,,56.5284,
Azerbaijan,AZE,1986,40.27038,0.4231861,,0,0.9406938,,58.365746,
Azerbaijan,AZE,1987,39.109386,0.43667778,,0,0.9706843,,59.483253,
Azerbaijan,AZE,1988,40.025093,0.43635452,,0,0.8420581,,58.696495,
Azerbaijan,AZE,1989,38.272552,0.42789528,,0,0.8257338,,60.473824,
Azerbaijan,AZE,1990,38.531704,0.39726162,0,0,1.88166,0,59.189373,0
Azerbaijan,AZE,1991,38.666126,0.3112467,0,0,2.0779731,0,58.944656,0
Azerbaijan,AZE,1992,43.993557,0.06509516,0,0,2.4099329,0,53.531414,0
Azerbaijan,AZE,1993,50.5728,0.018760059,0,0,3.8572145,0,45.55122,0
Azerbaijan,AZE,1994,50.425297,0.02722622,0,0,3.1670034,0,46.380478,0
Azerbaijan,AZE,1995,48.352425,0.021718292,0,0,2.8640728,0,48.761787,0
Azerbaijan,AZE,1996,52.961624,0.02648384,0,0,3.449877,0,43.56201,0
Azerbaijan,AZE,1997,52.635937,0.027656533,0,0,4.0128255,0,43.323578,0
Azerbaijan,AZE,1998,55.17264,0,0,0,4.5553145,0,40.272038,0
Azerbaijan,AZE,1999,53.124886,0,0,0,3.5315983,0,43.343513,0
Azerbaijan,AZE,2000,56.420082,0,0,0,3.446014,0,40.133904,0
Azerbaijan,AZE,2001,37.248985,0.027493289,0,,3.0117817,0,59.711735,0
Azerbaijan,AZE,2002,34.696217,0.018544206,0,,4.7006664,0,60.584568,0
Azerbaijan,AZE,2003,37.281704,0.025706848,0,,5.2779026,0,57.41469,0
Azerbaijan,AZE,2004,35.460583,0.0069490494,0,,5.1585817,0,59.373886,0
Azerbaijan,AZE,2005,38.239937,0.022446174,0,,5.1650033,0,56.57261,0
Azerbaijan,AZE,2006,34.80531,0.022821777,0,,4.3662996,0,60.805565,0
Azerbaijan,AZE,2007,36.279003,0.038622256,0,,4.50297,0,59.1794,0
Azerbaijan,AZE,2008,28.72707,0.02868991,0,,4.1847568,0,67.05948,0
Azerbaijan,AZE,2009,30.309841,0.03246131,0,,4.866703,0.0044246363,64.78657,0
Azerbaijan,AZE,2010,30.291971,0.049293816,0,,7.310371,0.0010614517,62.347298,0
Azerbaijan,AZE,2011,33.420223,0.039440732,0,,5.077954,0,61.46238,0
Azerbaijan,AZE,2012,33.961353,0.02874104,0,,3.3373456,0,62.67256,0
Azerbaijan,AZE,2013,35.958874,0.02329891,0.001417802,,2.6387935,0.001417802,61.237133,0.13906379
Azerbaijan,AZE,2014,34.65446,0.013722855,0.0050175292,,2.2473662,0.003971472,62.898193,0.17726204
Azerbaijan,AZE,2015,32.16165,0.020915052,0.0072310963,,2.5738602,0.0072310963,65.059746,0.16936605
Azerbaijan,AZE,2016,32.247322,0.008444538,0.05567471,,3.0901825,0.03595982,64.39833,0.16409096
Azerbaijan,AZE,2017,33.17046,0.008609653,0.059466675,,2.7917366,0.035328276,63.77113,0.16327272
Azerbaijan,AZE,2018,33.7864,0.004183671,0.060636796,,2.7306602,0.12772942,63.139256,0.15113041
Azerbaijan,AZE,2019,32.062218,0.00515714,0.06449285,,2.2832217,0.15379055,65.25804,0.17307863
Azerbaijan,AZE,2020,28.301441,0.0052616443,0.06958649,,1.5834633,0.14228222,69.71746,0.1804996
Azerbaijan,AZE,2021,28.376135,0.0050842226,0.07882303,,1.823925,0.1305149,69.41724,0.16827974
Bangladesh,BGD,1971,60.679977,8.107701,0,0,3.8597577,0,27.352562,0
Bangladesh,BGD,1972,65.29707,7.155651,0,0,3.4065344,0,24.140749,0
Bangladesh,BGD,1973,57.535725,7.250984,0,0,5.024387,0,30.188906,0
Bangladesh,BGD,1974,56.200016,6.0519123,0,0,3.4634595,0,34.28461,0
Bangladesh,BGD,1975,63.905704,6.812546,0,0,6.0439763,0,23.237774,0
Bangladesh,BGD,1976,59.24906,5.7677164,0,0,5.868124,0,29.1151,0
Bangladesh,BGD,1977,57.090515,5.8954616,0,0,5.079776,0,31.934244,0
Bangladesh,BGD,1978,57.209015,5.377426,0,0,5.5367117,0,31.876846,0
Bangladesh,BGD,1979,57.433784,3.6287525,0,0,5.8256717,0,33.111797,0
Bangladesh,BGD,1980,55.513065,4.156299,0,0,4.9608803,0,35.369755,0
Bangladesh,BGD,1981,53.99866,4.030378,0,0,5.0166497,0,36.954315,0
Bangladesh,BGD,1982,48.27921,4.4257207,0,0,3.8052506,0,43.489815,0
Bangladesh,BGD,1983,43.66114,2.5329204,0,0,4.870659,0,48.935287,0
Bangladesh,BGD,1984,40.70218,0.9377615,0,0,6.105583,0,52.254475,0
Bangladesh,BGD,1985,40.88893,1.1800305,0,0,4.5266814,0,53.404354,0
Bangladesh,BGD,1986,40.49652,1.6375152,0,0,2.5327976,0,55.33316,0
Bangladesh,BGD,1987,36.12253,2.335746,0,0,2.6365013,0,58.905228,0
Bangladesh,BGD,1988,32.495262,2.1603334,0,0,3.090864,0,62.25354,0
Bangladesh,BGD,1989,32.955833,2.0874918,0,0,3.907864,0,61.048817,0
Bangladesh,BGD,1990,30.095997,4.4310155,0,0,3.5392714,0,61.93371,0
Bangladesh,BGD,1991,28.942493,1.4684024,0,0,3.4776092,0,66.111496,0
Bangladesh,BGD,1992,29.602497,1.2641306,0,0,3.0288854,0,66.10449,0
Bangladesh,BGD,1993,30.162039,0.42863265,0,0,2.1043289,0,67.30499,0
Bangladesh,BGD,1994,29.61386,0.37816373,0,0,2.7616806,0,67.2463,0
Bangladesh,BGD,1995,32.540314,3.4841259,0,0,1.0269947,0,62.948563,0
Bangladesh,BGD,1996,31.734137,1.8235792,0,0,1.9475641,0,64.49472,0
Bangladesh,BGD,1997,34.673557,3.1852012,0,0,1.8034276,0,60.33781,0
Bangladesh,BGD,1998,35.88408,0.8610851,0,0,2.0371237,0,61.217712,0
Bangladesh,BGD,1999,31.644472,0.42112768,0,0,1.9397291,0,65.99467,0
Bangladesh,BGD,2000,29.00932,2.8184037,0,0,1.6270727,0,66.545204,0
Bangladesh,BGD,2001,30.315737,2.6152532,0,0,1.8750032,0,65.19401,0
Bangladesh,BGD,2002,29.508438,2.6472487,0.00018171086,0,1.362026,0,66.48211,0
Bangladesh,BGD,2003,28.860104,2.3884075,0.0015348764,0,1.2768693,0,67.473076,0
Bangladesh,BGD,2004,26.328844,2.3123648,0.0031098444,0,1.2265867,0,70.12909,0
Bangladesh,BGD,2005,24.569529,4.399265,0.005123462,0,1.1302223,0,69.89586,0
Bangladesh,BGD,2006,22.92066,6.169449,0.007471661,0,1.036622,0.0022158271,69.86358,0
Bangladesh,BGD,2007,21.176197,4.919341,0.012092078,0,1.0064936,0.0021517563,72.88373,0
Bangladesh,BGD,2008,20.333239,4.893736,0.019183535,0,1.1989739,0.0036554087,73.55121,0
Bangladesh,BGD,2009,17.301771,5.5646634,0.028650079,0,0.47598016,0.005824271,76.62181,0.0013056358
Bangladesh,BGD,2010,18.823635,3.4628153,0.049077056,0,0.80761176,0.005654434,76.84866,0.002550039
Bangladesh,BGD,2011,22.3831,4.743657,0.059171308,0,0.88351613,0.005162364,71.92187,0.0035197935
Bangladesh,BGD,2012,22.314342,3.6563973,0.08551355,0,0.7309574,0.004793793,73.203606,0.004383986
Bangladesh,BGD,2013,21.201614,4.9127293,0.11757772,0,0.66099966,0.004615396,73.09716,0.0053090923
Bangladesh,BGD,2014,22.871056,2.8322873,0.14468744,0,0.49092638,0.0044076457,73.65049,0.0061404905
Bangladesh,BGD,2015,20.813925,7.2488794,0.146962,0,0.6653262,0.003767038,71.11879,0.0023534435
Bangladesh,BGD,2016,22.401459,5.238494,0.15931898,0,0.6406337,0.0036820183,71.55395,0.0024628192
Bangladesh,BGD,2017,24.22479,5.6557837,0.17552204,0,0.7132308,0.0035214871,69.22478,0.0023699536
Bangladesh,BGD,2018,25.990719,5.8507986,0.17885798,0,0.5627178,0.0033041975,67.41137,0.0022375013
Bangladesh,BGD,2019,22.45787,8.516608,0.1907694,0,0.47938937,0.002958313,68.350395,0.0020115916
